objectID,primaryImageSmall,title,objectURL
193912,https://images.metmuseum.org/CRDImages/es/web-large/DP285555.jpg,"Snuffbox with portrait of Frederick the Great (1712–1786), King of Prussia",https://www.metmuseum.org/art/collection/search/193912
207075,https://images.metmuseum.org/CRDImages/es/web-large/ES6557.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/207075
206416,https://images.metmuseum.org/CRDImages/es/web-large/DP170832.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/206416
206404,https://images.metmuseum.org/CRDImages/es/web-large/LC-1976_155_3-001.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/206404
193874,https://images.metmuseum.org/CRDImages/es/web-large/LC-17_190_1199-001.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193874
193907,https://images.metmuseum.org/CRDImages/es/web-large/ES5828.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193907
206422,https://images.metmuseum.org/CRDImages/es/web-large/DP170001.jpg,Snuffbox with views at the château of Chanteloup,https://www.metmuseum.org/art/collection/search/206422
461265,https://images.metmuseum.org/CRDImages/rl/web-large/1539-1.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/461265
7562,https://images.metmuseum.org/CRDImages/ad/web-large/DP162506.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/7562
7563,https://images.metmuseum.org/CRDImages/ad/web-large/DP162509.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/7563
461112,https://images.metmuseum.org/CRDImages/rl/web-large/1549-1.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/461112
461201,https://images.metmuseum.org/CRDImages/rl/web-large/1547-1.jpg,Snuffbox with Hunting Scenes,https://www.metmuseum.org/art/collection/search/461201
461108,https://images.metmuseum.org/CRDImages/rl/web-large/1548-1-1.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/461108
460479,https://images.metmuseum.org/CRDImages/rl/web-large/SLP1546-1.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/460479
460522,https://images.metmuseum.org/CRDImages/rl/web-large/1552-1.jpg,Snuffbox with Mother-of-Pearl Decoration,https://www.metmuseum.org/art/collection/search/460522
7564,https://images.metmuseum.org/CRDImages/ad/web-large/25463.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/7564
195453,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-193.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/195453
193741,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-069.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193741
195454,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-195.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/195454
